"","BBA_ID","point","Y","X","elev_metres","Forest","cell","total","present"
"1","46A41",1,41.47224,-78.48235,446.0218201,1,757,0,FALSE
"2","46A41",4,41.49057,-78.47021,420.992981,0.609195402,757,0,FALSE
"3","46A41",7,41.47338,-78.49471,436.9085388,0.797619048,757,0,FALSE
"4","46A41",10,41.48714,-78.44547,402.1709595,0.939759036,757,0,FALSE
"5","46A41",11,41.48022,-78.4871,430.7762146,0.951219512,757,0,FALSE
"6","46A41",12,41.4631,-78.48627,452.735199,1,757,0,FALSE
"7","46A41",13,41.48888,-78.45718,425.9226685,0.180722892,757,0,FALSE
"8","46A43",1,41.44398,-78.49342,530.5891724,0.38372093,753,0,FALSE
"9","46A43",2,41.4493,-78.4577,596.3244019,0.337349398,753,0,FALSE
"10","46A43",3,41.42894,-78.48711,567.0915527,0.176470588,753,0,FALSE
"11","46A43",4,41.44842,-78.44826,619.4559937,0.373493976,753,0,FALSE
"12","46A43",5,41.44788,-78.46658,583.6611938,0.541176471,753,0,FALSE
"13","46A43",6,41.45602,-78.4817,512.7426758,0.564705882,753,0,FALSE
"14","46A43",7,41.4354,-78.46992,562.2730103,0.941176471,753,0,FALSE
"15","46A43",9,41.45258,-78.47281,559.6853027,0.729411765,753,0,FALSE
"16","46A45",1,41.39156,-78.44961,399.0763245,1,767,0,FALSE
"17","46A45",2,41.40553,-78.45692,428.6394348,1,767,0,FALSE
"18","46A45",6,41.41214,-78.46758,448.6484985,1,767,0,FALSE
"19","46A45",7,41.38801,-78.44299,394.7005615,1,767,0,FALSE
"20","46A45",8,41.39914,-78.45065,412.4147339,1,767,0,FALSE
"21","46B41",1,41.32846,-78.47941,495.4311218,0.988764045,768,0,FALSE
"22","46B43",1,41.32726,-78.45818,428.0614929,0.870588235,616,0,FALSE
"23","46B43",2,41.30626,-78.45186,512.9502563,1,616,0,FALSE
"24","46B43",3,41.31174,-78.44245,526.4911499,1,616,0,FALSE
"25","46B43",4,41.32336,-78.48658,479.7773743,0.904761905,616,0,FALSE
"26","46B43",5,41.31282,-78.46121,517.1674194,0.939759036,616,0,FALSE
"27","46B43",7,41.31023,-78.47073,507.2305298,0.975903614,616,0,FALSE
"28","46B43",8,41.32424,-78.47088,444.8551941,0.928571429,616,0,FALSE
"29","46B43",9,41.29641,-78.45549,479.0137634,1,616,0,FALSE
"30","46B45",1,41.27715,-78.46653,366.3792419,0.558139535,620,0,FALSE
"31","46B45",2,41.27309,-78.49152,348.9140625,0.348837209,620,0,FALSE
"32","46B45",3,41.28004,-78.47385,359.6005859,0.65060241,620,0,FALSE
"33","46B45",6,41.27608,-78.4495,430.3208923,1,620,0,FALSE
"34","46B45",8,41.27803,-78.48409,356.8063049,0.297619048,620,0,FALSE
"35","46B45",9,41.28593,-78.49414,436.3916626,0.964285714,620,0,FALSE
"36","46B45",10,41.269,-78.4431,516.6033936,0.341176471,620,0,FALSE
"37","46C41",2,41.24466,-78.47189,387.7249451,1,621,0,FALSE
"38","46C41",3,41.22811,-78.46851,439.9657593,1,621,5,TRUE
"39","46C41",4,41.23268,-78.44747,579.2352295,0.988095238,621,0,FALSE
"40","46C41",5,41.23655,-78.47182,411.2290344,1,621,0,FALSE
"41","46C41",8,41.22765,-78.461,487.7619934,1,621,0,FALSE
"42","46C41",11,41.22412,-78.49365,493.9264221,1,621,0,FALSE
"43","46C41",13,41.23516,-78.48683,517.3893433,0.917647059,621,0,FALSE
"44","46C41",14,41.23053,-78.49126,505.3318176,0.988235294,621,0,FALSE
"45","46C43",1,41.18188,-78.45078,613.1293945,0.488095238,601,1,TRUE
"46","46C43",3,41.17249,-78.44413,637.2672729,1,601,0,FALSE
"47","46C43",6,41.18077,-78.47334,575.7109985,1,601,0,FALSE
"48","46C43",7,41.19127,-78.47057,585.557312,0.976190476,601,0,FALSE
"49","46C43",8,41.19165,-78.48002,573.9686279,1,601,0,FALSE
"50","46C43",9,41.20402,-78.48698,544.6717529,1,601,0,FALSE
"51","46C43",10,41.1767,-78.47952,610.4344482,0.905882353,601,0,FALSE
"52","46C43",14,41.17923,-78.49394,573.3373413,0.583333333,601,0,FALSE
"53","46C45",1,41.14489,-78.47206,689.5472412,0.447058824,593,0,FALSE
"54","46C45",2,41.13741,-78.45399,689.1216431,1,593,0,FALSE
"55","46C45",3,41.13364,-78.44483,673.9674072,0.636363636,593,0,FALSE
"56","46C45",4,41.13948,-78.47774,668.8598633,0.590361446,593,0,FALSE
"57","46C45",5,41.14171,-78.46139,699.6695557,0.988095238,593,2,TRUE
"58","46C45",7,41.16108,-78.45203,674.7773438,0.80952381,593,0,FALSE
"59","46C45",8,41.14389,-78.4828,679.6450195,1,593,0,FALSE
"60","46C45",13,41.15425,-78.46237,679.9779663,0.78313253,593,0,FALSE
"61","46D41",1,41.09864,-78.453,591.3405151,1,592,0,FALSE
"62","46D41",3,41.11251,-78.46382,649.4176025,0.75,592,0,FALSE
"63","46D41",4,41.01946,-78.47729,411.993988,0.686746988,592,2,TRUE
"64","46D41",6,41.10662,-78.45796,641.5966187,1,592,0,FALSE
"65","46D41",8,41.10111,-78.46995,500.1127625,0.988095238,592,5,TRUE
"66","46D43",1,41.06999,-78.44479,448.9273682,0.551724138,587,0,FALSE
"67","46D43",2,41.05594,-78.48726,459.9212646,0.785714286,587,0,FALSE
"68","46D43",4,41.04776,-78.44809,452.9249573,0.558139535,587,0,FALSE
"69","46D43",5,41.06507,-78.4594,465.0894165,0.678571429,587,0,FALSE
"70","46D43",6,41.04874,-78.48218,475.0819397,0.790697674,587,4,TRUE
"71","46D43",7,41.06584,-78.47012,522.7785034,0.69047619,587,0,FALSE
"72","46D43",8,41.07512,-78.44595,429.7456665,1,587,0,FALSE
"73","46D43",14,41.053,-78.47343,414.4967651,0.714285714,587,0,FALSE
"74","46D45",1,41.02398,-78.49685,398.4245605,0.891566265,596,0,FALSE
"75","46D45",2,41.01931,-78.44646,360.7314453,0.528735632,596,0,FALSE
"76","46D45",3,41.01872,-78.48969,363.2328491,1,596,0,FALSE
"77","46D45",5,41.01945,-78.46884,392.6972656,0.630952381,596,0,FALSE
"78","46D45",6,41.02159,-78.48083,442.3282166,0.56626506,596,0,FALSE
"79","46D45",7,41.00851,-78.45214,332.7825317,0.023529412,596,0,FALSE
"80","46D45",8,41.01348,-78.45245,329.6710205,0.226190476,596,0,FALSE
"81","46D45",9,41.03531,-78.48911,463.5596008,0.535714286,596,0,FALSE
"82","47A42",1,41.47112,-78.38808,406.5592957,0.869047619,756,2,TRUE
"83","47A42",3,41.46857,-78.41599,472.1137085,0.858823529,756,4,TRUE
"84","47A42",5,41.48288,-78.39706,390.8770447,1,756,0,FALSE
"85","47A42",7,41.46655,-78.42455,502.7637939,0.821428571,756,0,FALSE
"86","47A42",9,41.47028,-78.39379,424.8414917,0.80952381,756,0,FALSE
"87","47A42",10,41.47346,-78.38052,391.2147827,0.811764706,756,0,FALSE
"88","47A42",11,41.48423,-78.37913,379.0259094,0.904761905,756,0,FALSE
"89","47A42",15,41.48035,-78.40659,389.5524902,1,756,0,FALSE
"90","47A44",1,41.43782,-78.38955,468.4489136,0.987951807,754,0,FALSE
"91","47A44",2,41.44224,-78.40875,527.0143433,1,754,0,FALSE
"92","47A44",3,41.42156,-78.4072,679.0505981,0.917647059,754,0,FALSE
"93","47A44",5,41.4289,-78.38256,452.9023438,1,754,4,TRUE
"94","47A46",1,41.41195,-78.4129,575.7270508,1,758,0,FALSE
"95","47A46",2,41.40728,-78.40338,554.3851929,1,758,0,FALSE
"96","47A46",3,41.3999,-78.39135,534.4717407,1,758,0,FALSE
"97","47A46",4,41.38962,-78.38375,502.2671204,1,758,0,FALSE
"98","47A46",5,41.38096,-78.3792,469.13797,1,758,4,TRUE
"99","47A51",1,41.47441,-78.36008,367.1279297,0.722891566,761,0,FALSE
"100","47A51",2,41.47929,-78.32265,354.5539856,0.204819277,761,0,FALSE
"101","47A51",3,41.46136,-78.35579,564.7653198,1,761,1,TRUE
"102","47A51",4,41.47199,-78.34461,371.1746521,0.785714286,761,0,FALSE
"103","47A51",5,41.46262,-78.33964,554.3886719,0.630952381,761,0,FALSE
"104","47A52",1,41.48977,-78.30036,342.6162415,0.773809524,759,0,FALSE
"105","47A52",2,41.46332,-78.29493,495.6287231,0.904761905,759,0,FALSE
"106","47A52",4,41.4716,-78.30343,590.1591797,0.850574713,759,0,FALSE
"107","47A52",5,41.48129,-78.28413,571.6333618,0,759,0,FALSE
"108","47A52",6,41.49376,-78.278,331.4522705,0.506024096,759,0,FALSE
"109","47A52",7,41.49464,-78.25125,521.4205933,0.975903614,759,0,FALSE
"110","47A52",8,41.49564,-78.27113,332.4379272,0.626506024,759,0,FALSE
"111","47A52",10,41.4832,-78.26334,604.2026367,1,759,5,TRUE
"112","47A53",1,41.43765,-78.35823,511.8315125,1,760,0,FALSE
"113","47A53",2,41.4397,-78.34034,455.8423157,0.928571429,760,0,FALSE
"114","47A53",3,41.42622,-78.35257,425.8056946,0.963855422,760,0,FALSE
"115","47A53",4,41.42918,-78.31855,433.4264832,1,760,0,FALSE
"116","47A53",5,41.43837,-78.3266,450.2599182,0.976190476,760,0,FALSE
"117","47A53",7,41.43097,-78.35979,468.8569336,1,760,0,FALSE
"118","47A53",10,41.44307,-78.34858,470.2078857,1,760,0,FALSE
"119","47A53",12,41.42171,-78.34309,404.5206299,1,760,0,FALSE
"120","47A54",7,41.44982,-78.30209,660.6291504,0.797619048,762,0,FALSE
"121","47A54",8,41.4348,-78.30088,501.3537598,1,762,0,FALSE
"122","47A54",10,41.44025,-78.30333,556.2528076,1,762,0,FALSE
"123","47A55",3,41.4122,-78.33255,406.2975769,1,764,0,FALSE
"124","47A55",4,41.3951,-78.35704,500.9892883,1,764,0,FALSE
"125","47A55",5,41.40243,-78.31921,363.32547,0.845238095,764,0,FALSE
"126","47A55",8,41.38743,-78.35511,497.7285461,1,764,0,FALSE
"127","47A55",9,41.38111,-78.36157,461.4906311,1,764,0,FALSE
"128","47A55",11,41.38334,-78.34398,419.3596497,1,764,0,FALSE
"129","47A55",12,41.39944,-78.3269,448.9129639,1,764,0,FALSE
"130","47A56",1,41.39451,-78.27388,409.8865356,1,763,4,TRUE
"131","47A56",2,41.38398,-78.30067,322.9847717,1,763,0,FALSE
"132","47A56",3,41.40141,-78.29472,351.7593689,0.939759036,763,0,FALSE
"133","47A56",4,41.38226,-78.28794,319.8978271,1,763,0,FALSE
"134","47A56",6,41.39977,-78.2618,497.1477966,1,763,0,FALSE
"135","47A56",8,41.38604,-78.27806,314.4295349,1,763,0,FALSE
"136","47A56",9,41.4082,-78.3018,374.6176147,1,763,0,FALSE
"137","47A56",12,41.39078,-78.28315,324.4901733,1,763,0,FALSE
"138","47A61",1,41.47105,-78.23364,514.4169312,1,745,3,TRUE
"139","47A61",2,41.46484,-78.1978,315.2194214,0.773809524,745,4,TRUE
"140","47A61",3,41.48582,-78.19136,457.4770203,0.880952381,745,0,FALSE
"141","47A61",4,41.46705,-78.21622,488.2835083,1,745,2,TRUE
"142","47A61",5,41.47348,-78.24096,520.2564087,0.953488372,745,5,TRUE
"143","47A61",6,41.49539,-78.20199,321.0066223,0.67816092,745,0,FALSE
"144","47A61",7,41.48419,-78.20028,306.2163696,0.476190476,745,0,FALSE
"145","47A61",8,41.47708,-78.19508,304.5857239,0.457831325,745,0,FALSE
"146","47A62",3,41.48627,-78.14558,383.3684998,1,742,0,FALSE
"147","47A62",5,41.46797,-78.174,322.0908813,1,742,0,FALSE
"148","47A62",6,41.49197,-78.13766,386.7288818,1,742,0,FALSE
"149","47A62",7,41.47577,-78.14277,353.9830933,1,742,0,FALSE
"150","47A62",8,41.46555,-78.15272,330.3776245,1,742,0,FALSE
"151","47A62",9,41.46163,-78.17308,312.058197,1,742,0,FALSE
"152","47A62",12,41.47769,-78.13394,415.3497314,1,742,1,TRUE
"153","47A62",14,41.49719,-78.13041,402.5043335,1,742,0,FALSE
"154","47A63",1,41.44468,-78.2033,482.6642456,1,744,0,FALSE
"155","47A63",2,41.44625,-78.21188,425.5143433,1,744,3,TRUE
"156","47A63",3,41.45381,-78.20156,496.4364929,1,744,1,TRUE
"157","47A63",7,41.42289,-78.21478,296.2980347,1,744,0,FALSE
"158","47A63",8,41.42394,-78.22717,309.1130371,1,744,0,FALSE
"159","47A64",1,41.43359,-78.18016,283.9032898,0.345238095,743,0,FALSE
"160","47A64",2,41.43888,-78.16084,369.368042,1,743,0,FALSE
"161","47A64",3,41.4424,-78.1388,472.9517212,0.988235294,743,0,FALSE
"162","47A64",5,41.44942,-78.17481,289.6128235,0.178571429,743,0,FALSE
"163","47A64",6,41.44142,-78.15092,425.0249023,0.975903614,743,2,TRUE
"164","47A64",7,41.45703,-78.18751,322.3089294,0.552941176,743,0,FALSE
"165","47A64",8,41.44575,-78.12762,538.2560425,1,743,0,FALSE
"166","47A64",9,41.42578,-78.1799,289.5747375,0.658823529,743,0,FALSE
"167","47A65",1,41.39629,-78.20767,416.2927856,1,748,0,FALSE
"168","47A65",3,41.40687,-78.19424,271.3832397,0.345238095,748,0,FALSE
"169","47A65",4,41.39086,-78.24622,524.1838379,0.964285714,748,0,FALSE
"170","47A65",5,41.40313,-78.20045,299.4006348,0.930232558,748,0,FALSE
"171","47A65",6,41.41235,-78.19506,278.5412292,0.34939759,748,0,FALSE
"172","47A65",7,41.38313,-78.22295,554.7474365,0.914634146,748,0,FALSE
"173","47A65",8,41.3842,-78.23825,545.2323608,0.976470588,748,0,FALSE
"174","47A65",9,41.38745,-78.20607,558.6210938,0.988095238,748,0,FALSE
"175","47A66",1,41.38472,-78.14088,387.1127625,0.964285714,746,0,FALSE
"176","47A66",2,41.39247,-78.18391,273.098999,0.321428571,746,0,FALSE
"177","47A66",3,41.39552,-78.13016,544.6741943,0.987951807,746,3,TRUE
"178","47A66",4,41.3855,-78.17872,355.7062378,0.69047619,746,0,FALSE
"179","47A66",5,41.38733,-78.16463,299.0624695,0.619047619,746,0,FALSE
"180","47A66",6,41.37975,-78.1603,255.8803711,0.321428571,746,0,FALSE
"181","47A71",1,41.47633,-78.11952,469.7658081,0.942528736,741,0,FALSE
"182","47A71",2,41.48627,-78.09602,674.3244019,0.542168675,741,0,FALSE
"183","47A71",3,41.49455,-78.1,649.9456787,1,741,0,FALSE
"184","47A71",4,41.48016,-78.10225,683.5354004,0.729411765,741,0,FALSE
"185","47A71",7,41.46446,-78.07114,332.109436,0.988095238,741,0,FALSE
"186","47A71",8,41.47238,-78.11077,628.6663818,0.674698795,741,0,FALSE
"187","47A71",9,41.46119,-78.11236,670.2860107,0.695121951,741,0,FALSE
"188","47A72",1,41.49195,-78.04864,311.6004944,0.542168675,737,0,FALSE
"189","47A72",7,41.48395,-78.05118,316.7416687,0.551724138,737,0,FALSE
"190","47A72",11,41.47417,-78.05798,330.0567322,0.662650602,737,0,FALSE
"191","47A72",14,41.47926,-78.05346,323.8241577,0.773809524,737,0,FALSE
"192","47A73",1,41.42771,-78.1151,634.5029907,0.976470588,740,5,TRUE
"193","47A73",2,41.44469,-78.11523,649.407959,0.78313253,740,1,TRUE
"194","47A73",3,41.42284,-78.07967,482.3870544,1,740,0,FALSE
"195","47A73",5,41.42226,-78.09775,565.9570313,1,740,1,TRUE
"196","47A73",6,41.42034,-78.11267,625.0931396,0.988235294,740,5,TRUE
"197","47A73",7,41.44822,-78.10743,641.4665527,0.21686747,740,0,FALSE
"198","47A73",8,41.42193,-78.08624,487.981781,0.905882353,740,0,FALSE
"199","47A73",9,41.4478,-78.11578,623.4290771,0.833333333,740,5,TRUE
"200","47A74",2,41.41996,-78.03056,320.48172,0.80952381,738,0,FALSE
"201","47A74",3,41.4268,-78.03564,318.7509155,0.719512195,738,0,FALSE
"202","47A74",6,41.42637,-78.03436,293.1399841,0.726190476,738,0,FALSE
"203","47A74",7,41.45139,-78.05614,339.70401,0.773809524,738,0,FALSE
"204","47A74",8,41.43539,-78.04932,339.9092712,0.701149425,738,0,FALSE
"205","47A75",1,41.39075,-78.12144,637.986145,0.149425287,752,0,FALSE
"206","47A75",2,41.40774,-78.10909,665.0192871,0.928571429,752,0,FALSE
"207","47A75",5,41.41325,-78.09892,681.3664551,0.976744186,752,0,FALSE
"208","47A75",6,41.39973,-78.11495,646.7050171,0.654761905,752,0,FALSE
"209","47A75",7,41.40237,-78.09873,628.8583984,0.306818182,752,0,FALSE
"210","47A75",8,41.40052,-78.11515,646.5419922,0.761904762,752,0,FALSE
"211","47A76",2,41.37968,-78.03956,260.3059998,0.642857143,739,0,FALSE
"212","47A76",3,41.40073,-78.03012,272.2237549,0.642857143,739,0,FALSE
"213","47A76",4,41.40246,-78.01979,272.6726074,0.445783133,739,0,FALSE
"214","47A76",5,41.412,-78.02628,319.793396,0.702380952,739,0,FALSE
"215","47A76",6,41.38845,-78.03056,262.334198,0.494252874,739,0,FALSE
"216","47A76",10,41.3943,-78.02837,269.9154358,0.505882353,739,0,FALSE
"217","47B44",2,41.31944,-78.41647,429.4509888,0.976470588,619,0,FALSE
"218","47B44",3,41.30855,-78.40321,317.8113098,0.835294118,619,0,FALSE
"219","47B44",5,41.31449,-78.39284,304.6069336,0.642857143,619,0,FALSE
"220","47B44",6,41.31628,-78.38746,305.4803772,0.674698795,619,0,FALSE
"221","47B44",7,41.30813,-78.42854,509.8359375,0.726190476,619,0,FALSE
"222","47B44",8,41.31314,-78.42264,495.5414124,0.941176471,619,0,FALSE
"223","47B44",9,41.29683,-78.42378,451.9759521,1,619,0,FALSE
"224","47B44",16,41.30275,-78.42623,463.6947021,0.915662651,619,0,FALSE
"225","47B46",3,41.28769,-78.39918,318.5453491,0.630952381,617,0,FALSE
"226","47B46",4,41.25982,-78.38934,442.401001,0.833333333,617,0,FALSE
"227","47B46",5,41.26364,-78.4071,349.4596558,1,617,0,FALSE
"228","47B46",7,41.25321,-78.38293,499.6342468,0.819277108,617,0,FALSE
"229","47B46",8,41.26443,-78.39656,387.1148376,0.819277108,617,0,FALSE
"230","47B46",9,41.28323,-78.39436,331.7292786,0.602409639,617,0,FALSE
"231","47B46",10,41.28316,-78.42865,332.8663635,0.6,617,0,FALSE
"232","47B46",11,41.26867,-78.40334,345.9893799,0.845238095,617,0,FALSE
"233","47B51",1,41.34588,-78.32384,394.9552002,0.964705882,765,0,FALSE
"234","47B51",3,41.35337,-78.35609,411.2780457,1,765,0,FALSE
"235","47B51",6,41.34262,-78.35295,485.8435669,0.904761905,765,0,FALSE
"236","47B51",7,41.36887,-78.32591,357.5726624,1,765,0,FALSE
"237","47B51",8,41.36324,-78.3404,364.8125916,1,765,0,FALSE
"238","47B51",9,41.33609,-78.31841,290.8329468,0.329545455,765,0,FALSE
"239","47B51",10,41.34451,-78.34274,494.6845398,0.759036145,765,0,FALSE
"240","47B51",14,41.35999,-78.32223,329.0031128,1,765,0,FALSE
"241","47B52",3,41.34666,-78.27155,282.728302,0.623529412,766,0,FALSE
"242","47B52",4,41.34293,-78.28588,285.1666565,0.483146067,766,0,FALSE
"243","47B52",5,41.3579,-78.2674,277.2987366,0.738095238,766,0,FALSE
"244","47B52",8,41.36269,-78.30334,314.3412476,0.976190476,766,0,FALSE
"245","47B52",9,41.3579,-78.28142,292.4420166,0.964705882,766,0,FALSE
"246","47B52",11,41.36155,-78.29197,301.2575989,1,766,0,FALSE
"247","47B52",15,41.35012,-78.26821,278.5577393,0.506024096,766,0,FALSE
"248","47B52",16,41.34332,-78.27988,284.3160095,0.630952381,766,0,FALSE
"249","47B53",3,41.31798,-78.35498,306.8616638,0.793103448,631,0,FALSE
"250","47B53",5,41.33726,-78.30766,292.8311462,0.585365854,631,0,FALSE
"251","47B53",6,41.32485,-78.34404,292.4580078,0.43373494,631,0,FALSE
"252","47B53",7,41.3168,-78.36615,309.1455688,0.710843373,631,0,FALSE
"253","47B53",9,41.31924,-78.35396,309.547821,0.528735632,631,0,FALSE
"254","47B54",2,41.29421,-78.28436,670.2766113,0.662650602,632,0,FALSE
"255","47B55",1,41.25433,-78.36348,632.8388062,0.821428571,629,0,FALSE
"256","47B55",4,41.25509,-78.32849,643.7824707,0.821428571,629,0,FALSE
"257","47B55",8,41.25703,-78.31884,656.0276489,0.847058824,629,0,FALSE
"258","47B56",1,41.28299,-78.28555,669.2559204,1,630,5,TRUE
"259","47B56",2,41.26125,-78.30073,637.1345215,0.827586207,630,0,FALSE
"260","47B56",3,41.27378,-78.27565,630.1580811,1,630,0,FALSE
"261","47B56",4,41.26467,-78.26458,593.5064087,0.821428571,630,0,FALSE
"262","47B56",7,41.28247,-78.27545,658.9483032,1,630,0,FALSE
"263","47B56",8,41.26315,-78.28393,613.5482178,0.843373494,630,0,FALSE
"264","47B56",9,41.26068,-78.29173,619.2624512,0.75862069,630,0,FALSE
"265","47B56",11,41.26153,-78.25822,592.9796753,0.987951807,630,0,FALSE
"266","47B56",14,41.25936,-78.23991,598.5088501,0.722891566,630,0,FALSE
"267","47B56",16,41.25305,-78.22406,599.5179443,0.914634146,630,0,FALSE
"268","47B61",1,41.35349,-78.21967,270.261322,0.722891566,749,0,FALSE
"269","47B61",2,41.3623,-78.23456,268.0558472,0.493975904,749,0,FALSE
"270","47B61",3,41.34039,-78.20645,261.7071228,0.313253012,749,0,FALSE
"271","47B61",4,41.35989,-78.24828,270.192749,0.447058824,749,0,FALSE
"272","47B61",5,41.37019,-78.19321,573.7484131,1,749,0,FALSE
"273","47B61",6,41.34189,-78.19244,279.4535522,0.578313253,749,0,FALSE
"274","47B61",8,41.35939,-78.22887,279.2514648,0.654761905,749,0,FALSE
"275","47B61",10,41.37103,-78.23986,357.4333496,1,749,0,FALSE
"276","47B62",1,41.35916,-78.1327,253.3757782,0.470588235,747,0,FALSE
"277","47B62",2,41.37078,-78.15794,264.1462097,0.333333333,747,0,FALSE
"278","47B62",3,41.35653,-78.169,621.1109619,0.915662651,747,0,FALSE
"279","47B62",4,41.36504,-78.14329,252.5000763,0.590361446,747,0,FALSE
"280","47B62",5,41.35778,-78.18053,621.9901733,0.952380952,747,0,FALSE
"281","47B62",7,41.37362,-78.13902,411.7766113,0.702380952,747,0,FALSE
"282","47B62",8,41.33817,-78.13113,248.6683655,0.554216867,747,0,FALSE
"283","47B62",9,41.33249,-78.14167,257.5528259,0.380952381,747,0,FALSE
"284","47B63",1,41.30752,-78.22724,317.5990295,1,605,0,FALSE
"285","47B63",3,41.31644,-78.20971,292.2747192,1,605,0,FALSE
"286","47B63",4,41.29438,-78.24516,358.1124878,1,605,0,FALSE
"287","47B63",6,41.30424,-78.23778,339.3450012,1,605,0,FALSE
"288","47B63",7,41.31163,-78.21783,304.4096985,1,605,0,FALSE
"289","47B64",1,41.32098,-78.14511,347.5252075,1,606,0,FALSE
"290","47B64",7,41.32769,-78.17352,283.1203613,0.903614458,606,0,FALSE
"291","47B64",8,41.32888,-78.18383,287.6398621,0.916666667,606,0,FALSE
"292","47B64",9,41.31428,-78.15574,483.4815369,1,606,0,FALSE
"293","47B64",11,41.32588,-78.16241,314.4208374,0.879518072,606,0,FALSE
"294","47B64",12,41.32456,-78.15394,270.5430298,0.975903614,606,0,FALSE
"295","47B64",15,41.3289,-78.13892,317.372467,0.807228916,606,0,FALSE
"296","47B64",16,41.32894,-78.15788,249.2193756,0.511904762,606,0,FALSE
"297","47B65",1,41.25792,-78.23219,571.4448853,1,607,0,FALSE
"298","47B65",2,41.25694,-78.20552,621.980957,1,607,0,FALSE
"299","47B65",3,41.26851,-78.24077,489.4248047,1,607,0,FALSE
"300","47B65",7,41.2834,-78.2448,379.8926392,1,607,0,FALSE
"301","47B65",11,41.27582,-78.2446,420.9726257,0.941176471,607,0,FALSE
"302","47B66",2,41.25359,-78.15192,414.1639099,0.797619048,608,0,FALSE
"303","47B66",3,41.27725,-78.14085,340.4899902,0.843373494,608,0,FALSE
"304","47B66",7,41.27057,-78.15293,456.7300415,0.855421687,608,0,FALSE
"305","47B66",8,41.25162,-78.18632,628.7384033,0.833333333,608,5,TRUE
"306","47B66",9,41.28304,-78.13335,323.6365051,0.807228916,608,0,FALSE
"307","47B66",11,41.26034,-78.15232,390.8314514,0.841463415,608,0,FALSE
"308","47B71",1,41.34282,-78.06792,242.6266327,0.590361446,750,0,FALSE
"309","47B71",2,41.35565,-78.0664,247.8624573,0.529411765,750,0,FALSE
"310","47B72",1,41.34021,-78.03734,675.5705566,0.819277108,751,0,FALSE
"311","47B72",3,41.34431,-78.03078,658.973877,0.952380952,751,3,TRUE
"312","47B72",7,41.34498,-78.02366,680.3707275,0.963414634,751,0,FALSE
"313","47B72",10,41.35974,-78.02693,666.8010254,1,751,0,FALSE
"314","47B72",12,41.33909,-78.01455,676.5018311,0.630952381,751,0,FALSE
"315","47B73",1,41.29733,-78.10881,278.2180481,0.83908046,603,0,FALSE
"316","47B73",2,41.31349,-78.08308,241.6101532,0.488095238,603,0,FALSE
"317","47B73",3,41.33035,-78.07204,237.5248718,0.464285714,603,0,FALSE
"318","47B73",4,41.31897,-78.12032,245.8496857,0.188235294,603,0,FALSE
"319","47B73",5,41.30588,-78.09162,254.3623352,0.831325301,603,0,FALSE
"320","47B73",6,41.29673,-78.08284,295.0059814,0.988095238,603,0,FALSE
"321","47B73",7,41.32468,-78.07349,254.8918457,0.535714286,603,0,FALSE
"322","47B73",8,41.29849,-78.07144,278.9460754,1,603,0,FALSE
"323","47B74",2,41.32646,-78.03915,647.5582275,0.75,615,4,TRUE
"324","47B74",3,41.30762,-78.01982,304.7776184,0.939759036,615,0,FALSE
"325","47B74",4,41.32487,-78.04272,636.8183594,0.416666667,615,0,FALSE
"326","47B74",5,41.33077,-78.03011,687.0622559,1,615,3,TRUE
"327","47B74",8,41.31139,-78.02627,371.3555298,1,615,0,FALSE
"328","47B75",2,41.27756,-78.0995,389.032196,0.987951807,604,3,TRUE
"329","47B75",9,41.26911,-78.10641,429.6782532,1,604,4,TRUE
"330","47B75",11,41.2874,-78.09242,343.2150879,1,604,0,FALSE
"331","47B76",3,41.25507,-78.04689,591.5303345,0.666666667,614,0,FALSE
"332","47B76",4,41.28097,-78.02547,563.9223633,1,614,0,FALSE
"333","47B76",6,41.27967,-78.02843,580.045105,1,614,0,FALSE
"334","47B76",8,41.2625,-78.05009,604.8752441,0.341176471,614,0,FALSE
"335","47B76",11,41.24973,-78.03139,560.8504028,1,614,5,TRUE
"336","47C42",1,41.22194,-78.38783,471.2348938,0.964705882,618,0,FALSE
"337","47C42",2,41.21295,-78.38588,560.3413086,1,618,0,FALSE
"338","47C42",4,41.21939,-78.42867,484.6428528,1,618,0,FALSE
"339","47C42",5,41.2282,-78.40831,421.1160278,1,618,0,FALSE
"340","47C42",7,41.236,-78.42405,426.9145508,1,618,0,FALSE
"341","47C42",9,41.2127,-78.42735,522.4393921,1,618,0,FALSE
"342","47C42",10,41.23422,-78.41445,407.1954651,1,618,0,FALSE
"343","47C42",11,41.22168,-78.40202,439.8086243,1,618,0,FALSE
"344","47C44",1,41.19752,-78.43312,609.8612061,0.94047619,602,0,FALSE
"345","47C44",3,41.18748,-78.42448,609.4807129,0.954022989,602,0,FALSE
"346","47C44",5,41.18618,-78.41621,598.1396484,0.835294118,602,0,FALSE
"347","47C44",6,41.19449,-78.39761,599.9915161,1,602,1,TRUE
"348","47C44",7,41.19134,-78.37923,640.3209229,0.88372093,602,0,FALSE
"349","47C44",8,41.19783,-78.37916,594.3511963,0.941860465,602,0,FALSE
"350","47C44",9,41.18376,-78.43426,600.505188,0.903614458,602,0,FALSE
"351","47C44",10,41.19713,-78.4108,609.3932495,0.927710843,602,0,FALSE
"352","47C51",1,41.24583,-78.37009,654.0158691,0.855421687,599,0,FALSE
"353","47C51",4,41.22656,-78.36687,570.4177246,1,599,0,FALSE
